height,allInterlinks,validInterlinks,missingPtrs
1270928,13,36,0
1270929,13,36,-1
1270930,13,36,1
1270931,14,36,0
1270932,14,36,0
1270933,15,36,0
1270934,15,36,0
1270935,16,36,-1
1270936,14,36,1
1270937,15,36,1
1270938,15,36,0
1270939,15,36,0
1270940,14,36,-1
1270941,15,36,0
1270942,15,36,0
1270943,16,36,-1
1270944,17,36,0
1270945,15,36,-1
1270946,16,36,0
1270947,16,36,-1
1270948,16,36,0
1270949,15,36,0
1270950,16,36,-1
1270951,16,36,0
1270952,17,36,-1
1270953,16,36,1
1270954,16,36,0
1270955,17,36,0
1270956,17,36,-1
1270957,17,36,0
1270958,16,36,-1
1270959,17,36,1
1270960,17,36,0
1270961,17,36,-1
1270962,15,36,0
1270963,16,36,0
1270964,16,36,0
1270965,15,36,-1
1270966,16,36,0
1270967,16,36,0
1270968,17,36,0
1270969,17,36,-1
1270970,16,36,0
1270971,17,36,0
1270972,17,36,0
1270973,17,36,0
1270974,18,36,0
1270975,18,36,-1
1270976,17,36,0
1270977,15,36,-1
1270978,16,36,1
1270979,16,36,0
1270980,16,36,0
1270981,16,36,-1
1270982,17,36,0
1270983,14,36,0
1270984,15,36,-1
1270985,15,36,0
1270986,16,36,0
1270987,11,36,0
1270988,12,36,-1
1270989,12,36,1
1270990,13,36,0
1270991,13,36,0
1270992,14,36,0
1270993,15,36,0
1270994,13,36,-1
1270995,12,36,0
1270996,12,36,0
1270997,13,36,0
1270998,13,36,-1
1270999,13,36,1
1271000,13,36,0
1271001,14,36,0
1271002,15,36,-1
1271003,13,36,0
1271004,13,36,0
1271005,14,36,0
1271006,14,36,-1
1271007,15,36,0
1271008,13,36,-1
1271009,14,36,1
1271010,13,36,0
1271011,14,36,-1
1271012,14,36,0
1271013,14,36,-1
1271014,14,36,0
1271015,15,36,0
1271016,13,36,-1
1271017,14,36,1
1271018,14,36,0
1271019,13,36,0
1271020,14,36,-1
1271021,14,36,0
1271022,15,36,0
1271023,14,36,0
1271024,15,36,-1
1271025,14,36,0
1271026,15,36,-1
1271027,14,36,0
1271028,14,36,-1
1271029,15,36,0
1271030,14,36,-1
1271031,15,36,0
1271032,14,36,-1
1271033,14,36,-1
1271034,14,36,0
1271035,15,36,0
1271036,14,36,0
1271037,15,36,-1
1271038,14,36,0
1271039,12,36,-1
1271040,13,36,0
1271041,13,36,0
1271042,14,36,-1
1271043,13,36,0
1271044,14,36,0
1271045,14,36,-1
1271046,13,36,0
1271047,13,36,-1
1271048,14,36,1
1271049,12,36,0
1271050,13,36,0
1271051,13,36,-1
1271052,14,36,0
1271053,14,36,-1
1271054,14,36,1
1271055,13,36,0
1271056,14,36,0
1271057,13,36,-1
1271058,14,36,0
1271059,14,36,0
1271060,13,36,0
1271061,14,36,0
1271062,15,36,-1
1271063,15,36,0
1271064,15,36,0
1271065,16,36,-1
1271066,15,36,0
1271067,14,36,0
1271068,15,36,0
1271069,15,36,0
1271070,15,36,0
1271071,16,36,0
1271072,16,36,0
1271073,15,36,-1
1271074,12,36,0
1271075,13,36,-1
1271076,14,36,0
1271077,14,36,0
1271078,14,36,-1
1271079,12,36,1
1271080,13,36,0
1271081,14,36,0
1271082,12,36,0
1271083,13,36,0
1271084,13,36,0
1271085,13,36,0
1271086,13,36,-1
1271087,13,36,1
1271088,14,36,-1
1271089,14,36,0
1271090,14,36,-1
1271091,12,36,0
1271092,13,36,-1
1271093,13,36,0
1271094,13,36,0
1271095,13,36,0
1271096,13,36,0
1271097,14,36,-1
1271098,15,36,0
1271099,14,36,0
1271100,13,36,0
1271101,14,36,-1
1271102,13,36,1
1271103,14,36,1
1271104,14,36,0
1271105,14,36,0
1271106,15,36,-1
1271107,14,36,0
1271108,15,36,0
1271109,15,36,-1
1271110,16,36,1
1271111,15,36,0
1271112,15,36,-1
1271113,15,36,0
1271114,15,36,-1
1271115,15,36,0
1271116,15,36,-1
1271117,16,36,0
1271118,16,36,0
1271119,16,36,0
1271120,16,36,0
1271121,13,36,0
1271122,14,36,0
1271123,15,36,-1
1271124,15,36,0
1271125,16,36,-1
1271126,16,36,0
1271127,14,36,-1
1271128,14,36,0
1271129,14,36,-1
1271130,15,36,0
1271131,16,36,0
1271132,16,36,-1
1271133,15,36,1
1271134,16,36,0
1271135,17,36,0
1271136,15,36,0
1271137,15,36,0
1271138,13,36,-1
1271139,14,36,1
1271140,14,36,0
1271141,14,36,0
1271142,15,36,-1
1271143,14,36,0
1271144,15,36,0
1271145,13,36,-1
1271146,14,36,0
1271147,15,36,0
1271148,14,36,-1
1271149,15,36,0
1271150,16,36,0
1271151,17,36,0
1271152,17,36,0
1271153,17,36,0
1271154,17,36,0
1271155,18,36,0
1271156,18,36,0
1271157,18,36,0
1271158,19,36,0
1271159,19,36,0
1271160,19,36,0
1271161,18,36,0
1271162,19,36,0
1271163,19,36,0
1271164,19,36,0
1271165,19,36,0
1271166,19,36,0
1271167,18,36,0
1271168,19,36,0
1271169,19,36,0
1271170,18,36,0
1271171,19,36,0
1271172,17,36,0
1271173,18,36,0
1271174,17,36,0
1271175,18,36,0
1271176,19,36,0
1271177,19,36,0
1271178,18,36,0
1271179,18,36,-1
1271180,15,36,1
1271181,14,36,0
1271182,15,36,0
1271183,15,36,-1
1271184,16,36,0
1271185,16,36,-1
1271186,14,36,0
1271187,14,36,-1
1271188,15,36,0
1271189,15,36,0
1271190,16,36,-1
1271191,16,36,0
1271192,16,36,-1
1271193,15,36,1
1271194,15,36,0
1271195,16,36,-1
1271196,15,36,0
1271197,15,36,-1
1271198,15,36,1
1271199,16,36,0
1271200,15,36,-1
1271201,16,36,1
1271202,16,36,0
1271203,17,36,-1
1271204,17,36,0
1271205,15,36,-1
1271206,16,36,0
1271207,17,36,-1
1271208,15,36,1
1271209,16,36,1
1271210,17,36,1
1271211,17,36,0
1271212,16,36,-1
1271213,17,36,0
1271214,17,36,-1
1271215,17,36,0
1271216,18,36,0
1271217,17,36,0
1271218,16,36,0
1271219,16,36,-1
1271220,17,36,1
1271221,18,36,0
1271222,17,36,-1
1271223,18,36,0
1271224,18,36,-1
1271225,18,36,0
1271226,18,36,0
1271227,17,36,0
1271228,16,36,-1
1271229,17,36,0
1271230,18,36,0
1271231,18,36,-1
1271232,18,36,0
1271233,17,36,-1
1271234,17,36,0
1271235,18,36,0
1271236,17,36,-1
1271237,17,36,1
1271238,18,36,0
1271239,19,36,-1
1271240,19,36,0
1271241,19,36,0
1271242,19,36,-1
1271243,15,36,0
1271244,16,36,-1
1271245,16,36,0
1271246,16,36,-1
1271247,16,36,1
1271248,17,36,0
1271249,16,36,-1
1271250,16,36,0
1271251,16,36,-1
1271252,17,36,0
1271253,17,36,0
1271254,17,36,0
1271255,17,36,-1
1271256,17,36,-1
1271257,17,36,0
1271258,18,36,-1
1271259,17,36,0
1271260,18,36,0
1271261,17,36,0
1271262,17,36,-1
1271263,18,36,0
1271264,17,36,-1
1271265,17,36,0
1271266,18,36,-1
1271267,18,36,0
1271268,19,36,0
1271269,17,36,-1
1271270,18,36,1
1271271,18,36,0
1271272,16,36,-1
1271273,17,36,0
1271274,16,36,0
1271275,17,36,-1
1271276,17,36,1
1271277,16,36,0
1271278,17,36,-1
1271279,17,36,0
1271280,18,36,-1
1271281,17,36,0
1271282,17,36,-1
1271283,18,36,0
1271284,16,36,-1
1271285,17,36,1
1271286,17,36,0
1271287,17,36,0
1271288,17,36,-1
1271289,18,36,0
1271290,15,36,0
1271291,16,36,-1
1271292,15,36,0
1271293,16,36,-1
1271294,17,36,1
1271295,17,36,0
1271296,17,36,-1
1271297,17,36,0
1271298,18,36,-1
1271299,19,36,1
1271300,19,36,-1
1271301,18,36,1
1271302,17,36,0
1271303,18,36,-1
1271304,18,36,1
1271305,18,36,1
1271306,19,36,0
1271307,16,36,0
1271308,17,36,0
1271309,18,36,-1
1271310,17,36,0
1271311,17,36,0
1271312,18,36,0
1271313,18,36,-1
1271314,18,36,0
1271315,18,36,0
1271316,19,36,0
1271317,19,36,0
1271318,19,36,0
1271319,19,36,0
1271320,19,36,0
1271321,20,36,0
1271322,21,36,0
1271323,19,36,0
1271324,20,36,0
1271325,20,36,0
1271326,20,36,0
1271327,19,36,0
1271328,20,36,0
1271329,20,36,0
1271330,20,36,0
1271331,21,36,0
1271332,21,36,0
1271333,22,36,0
1271334,21,36,-1
1271335,15,36,0
1271336,16,36,-1
1271337,16,36,0
1271338,17,36,0
1271339,17,36,0
1271340,16,36,0
1271341,17,36,-1
1271342,18,36,0
1271343,18,36,-1
1271344,18,36,1
1271345,18,36,0
1271346,18,36,0
1271347,18,36,0
1271348,18,36,-1
1271349,18,36,1
1271350,16,36,1
1271351,16,36,1
1271352,17,36,-1
1271353,17,36,1
1271354,18,36,0
1271355,17,36,-1
1271356,16,36,1
1271357,17,36,-1
1271358,18,36,0
1271359,13,36,0
1271360,14,36,-1
1271361,14,36,0
1271362,15,36,0
1271363,14,36,-1
1271364,15,36,0
1271365,15,36,-1
1271366,15,36,0
1271367,15,36,-1
1271368,14,36,0
1271369,15,36,0
1271370,15,36,-1
1271371,15,36,0
1271372,15,36,0
1271373,15,36,-1
1271374,15,36,0
1271375,15,36,0
1271376,14,36,0
1271377,15,36,-1
1271378,16,36,0
1271379,15,36,0
1271380,15,36,0
1271381,16,36,0
1271382,16,36,0
1271383,15,36,0
1271384,15,36,0
1271385,16,36,0
1271386,16,36,-1
1271387,15,36,0
1271388,14,36,-1
1271389,15,36,0
1271390,15,36,-1
1271391,15,36,0
1271392,16,36,-1
1271393,15,36,0
1271394,16,36,0
1271395,16,36,-1
1271396,17,36,0
1271397,16,36,-1
1271398,15,36,0
1271399,16,36,0
1271400,17,36,-1
1271401,17,36,1
1271402,15,36,0
1271403,16,36,-1
1271404,17,36,0
1271405,17,36,0
1271406,17,36,0
1271407,17,36,0
1271408,16,36,0
1271409,17,36,0
1271410,16,36,0
1271411,17,36,0
1271412,16,36,-1
1271413,17,36,0
1271414,17,36,0
1271415,17,36,0
1271416,18,36,0
1271417,17,36,0
1271418,14,36,0
1271419,14,36,0
1271420,15,36,0
1271421,15,36,-1
1271422,15,36,1
1271423,15,36,0
1271424,15,36,0
1271425,16,36,0
1271426,16,36,0
1271427,16,36,0
1271428,17,36,0
1271429,17,36,0
1271430,17,36,0
1271431,18,36,0
1271432,16,36,0
1271433,17,36,0
1271434,17,36,0
1271435,17,36,0
1271436,17,36,0
1271437,18,36,0
1271438,18,36,0
1271439,18,36,0
1271440,19,36,0
1271441,19,36,0
1271442,19,36,0
1271443,19,36,0
1271444,19,36,0
1271445,18,36,0
1271446,18,36,0
1271447,17,36,0
1271448,18,36,0
1271449,18,36,0
1271450,18,36,0
1271451,16,36,0
1271452,17,36,0
1271453,17,36,0
1271454,17,36,0
1271455,17,36,0
1271456,17,36,0
1271457,17,36,0
1271458,18,36,0
1271459,18,36,0
1271460,18,36,0
1271461,17,36,0
1271462,18,36,0
1271463,19,36,0
1271464,19,36,0
1271465,19,36,0
1271466,19,36,0
1271467,19,36,0
1271468,19,36,0
1271469,20,36,0
1271470,20,36,0
1271471,19,36,0
1271472,20,36,0
1271473,20,36,0
1271474,20,36,0
1271475,20,36,0
1271476,20,36,0
1271477,20,36,0
1271478,21,36,0
1271479,21,36,0
1271480,20,36,0
1271481,20,36,0
1271482,21,36,0
1271483,17,36,0
1271484,18,36,0
1271485,19,36,0
1271486,19,36,0
1271487,19,36,0
1271488,19,36,0
1271489,19,36,0
1271490,19,36,0
1271491,20,36,0
1271492,20,36,0
1271493,14,36,0
1271494,15,36,0
1271495,15,36,-1
1271496,16,36,0
1271497,16,36,-1
1271498,17,36,0
1271499,17,36,0
1271500,17,36,0
1271501,17,36,-1
1271502,17,36,0
1271503,17,36,-1
1271504,16,36,-1
1271505,16,36,0
1271506,16,36,-1
1271507,16,36,0
1271508,16,36,-1
1271509,17,36,0
1271510,17,36,0
1271511,18,36,-1
1271512,15,36,0
1271513,16,36,-1
1271514,17,36,1
1271515,17,36,-1
1271516,17,36,0
1271517,17,36,0
1271518,16,36,-1
1271519,17,36,-1
1271520,17,36,0
1271521,17,36,-1
1271522,18,36,0
1271523,18,36,-1
1271524,17,36,0
1271525,17,36,-1
1271526,16,36,0
1271527,17,36,-1
1271528,18,36,0
1271529,18,36,-1
1271530,17,36,0
1271531,18,36,-1
1271532,19,36,0
1271533,20,36,-1
1271534,21,36,1
1271535,20,36,1
1271536,19,36,1
1271537,20,36,0
1271538,16,36,-1
1271539,17,36,0
1271540,17,36,-1
1271541,14,36,1
1271542,15,36,0
1271543,15,36,0
1271544,15,36,-1
1271545,16,36,1
1271546,16,36,0
1271547,15,36,-1
1271548,16,36,1
1271549,17,36,1
1271550,17,36,-1
1271551,17,36,0
1271552,17,36,-1
1271553,18,36,0
1271554,18,36,-1
1271555,18,36,0
1271556,16,36,-1
1271557,17,36,0
1271558,17,36,-1
1271559,18,36,0
1271560,18,36,-1
1271561,17,36,0
1271562,17,36,-1
1271563,17,36,0
1271564,17,36,-1
1271565,17,36,1
1271566,17,36,0
1271567,18,36,-1
1271568,18,36,0
1271569,19,36,-1
1271570,13,36,1
1271571,14,36,-1
1271572,14,36,-1
1271573,14,36,1
1271574,14,36,-1
1271575,12,36,1
1271576,13,36,-1
1271577,13,36,1
1271578,14,36,1
1271579,15,36,-1
1271580,16,36,1
1271581,14,36,-1
1271582,14,36,1
1271583,14,36,-1
1271584,14,36,-1
1271585,13,36,1
1271586,14,36,-1
1271587,12,36,1
1271588,13,36,-1
1271589,13,36,1
1271590,13,36,-1
1271591,13,36,1
1271592,14,36,-1
1271593,14,36,1
1271594,14,36,-1
1271595,13,36,1
1271596,14,36,-1
1271597,15,36,-1
1271598,14,36,1
1271599,15,36,-1
1271600,14,36,1
1271601,15,36,-1
1271602,12,36,1
1271603,13,36,-1
1271604,14,36,1
1271605,14,36,-1
1271606,13,36,-1
1271607,14,36,2
1271608,14,36,-1
1271609,11,36,1
1271610,12,36,-1
1271611,12,36,-1
1271612,13,36,2
1271613,13,36,-1
1271614,12,36,1
1271615,11,36,-1
1271616,12,36,1
1271617,12,36,-1
1271618,12,36,1
1271619,12,36,-1
1271620,13,36,1
1271621,11,36,-1
1271622,12,36,1
1271623,13,36,0
1271624,10,36,-1
1271625,11,36,1
1271626,11,36,-1
1271627,12,36,1
1271628,11,36,-1
1271629,12,36,-1
1271630,13,36,2
1271631,12,36,-1
1271632,13,36,1
1271633,13,36,-1
1271634,12,36,1
1271635,13,36,-1
1271636,12,36,-1
1271637,13,36,-1
1271638,11,36,1
1271639,12,36,-1
1271640,12,36,-1
1271641,12,36,1
1271642,13,36,-1
1271643,13,36,1
1271644,13,36,-1
1271645,13,36,1
1271646,10,36,-1
1271647,11,36,1
1271648,12,36,-1
1271649,13,36,-1
1271650,10,36,1
1271651,11,36,-1
1271652,11,36,1
1271653,11,36,1
1271654,12,36,-1
1271655,11,36,1
1271656,11,36,-1
1271657,12,36,1
1271658,12,36,-1
1271659,12,36,1
1271660,10,36,-1
1271661,11,36,1
1271662,11,36,-1
1271663,11,36,1
1271664,11,36,-1
1271665,11,36,-1
1271666,12,36,2
1271667,11,36,-1
1271668,12,36,1
1271669,11,36,-1
1271670,11,36,1
1271671,12,36,-1
1271672,13,36,1
1271673,12,36,-1
1271674,13,36,1
1271675,13,36,-1
1271676,12,36,1
1271677,12,36,-1
1271678,13,36,1
1271679,13,36,-1
1271680,12,36,1
1271681,13,36,-1
1271682,13,36,1
1271683,12,36,-1
1271684,13,36,1
1271685,13,36,-1
1271686,13,36,1
1271687,12,36,-1
1271688,13,36,1
1271689,13,36,-1
1271690,11,36,1
1271691,12,36,-1
1271692,12,36,1
1271693,12,36,-1
1271694,12,36,1
1271695,13,36,-1
1271696,12,36,1
1271697,12,36,-1
1271698,12,36,1
1271699,13,36,-1
1271700,13,36,1
1271701,13,36,-1
1271702,10,36,1
1271703,11,36,-1
1271704,11,36,-1
1271705,12,36,1
1271706,13,36,-1
1271707,12,36,1
1271708,12,36,-1
1271709,12,36,1
1271710,12,36,-1
1271711,11,36,1
1271712,12,36,-1
1271713,11,36,1
1271714,12,36,-1
1271715,12,36,1
1271716,11,36,-1
1271717,11,36,1
1271718,12,36,-1
1271719,12,36,-1
1271720,13,36,1
1271721,12,36,-1
1271722,11,36,1
1271723,12,36,-1
1271724,12,36,1
1271725,13,36,2
1271726,12,36,-1
1271727,13,36,1
1271728,13,36,-1
1271729,7,36,1
1271730,8,36,-1
1271731,8,36,1
1271732,9,36,-1
1271733,8,36,1
1271734,9,36,-1
1271735,9,36,1
1271736,10,36,-1
1271737,11,36,1
1271738,11,36,-1
1271739,11,36,1
1271740,9,36,-1
1271741,10,36,1
1271742,10,36,-1
1271743,10,36,1
1271744,9,36,-1
1271745,10,36,-1
1271746,11,36,2
1271747,10,36,-1
1271748,9,36,1
1271749,10,36,-1
1271750,9,36,1
1271751,10,36,1
1271752,11,36,-1
1271753,10,36,1
1271754,11,36,-1
1271755,8,36,-1
1271756,8,36,-1
1271757,9,36,2
1271758,9,36,-1
1271759,9,36,1
1271760,10,36,-1
1271761,8,36,1
1271762,9,36,-1
1271763,10,36,1
1271764,10,36,-1
1271765,8,36,1
1271766,9,36,-1
1271767,9,36,1
1271768,10,36,-1
1271769,10,36,-1
1271770,10,36,1
1271771,11,36,-1
1271772,11,36,1
1271773,11,36,-1
1271774,11,36,1
1271775,10,36,-1
1271776,10,36,1
1271777,11,36,-1
1271778,11,36,1
1271779,10,36,-1
1271780,11,36,1
1271781,11,36,-1
1271782,10,36,1
1271783,11,36,-1
1271784,11,36,1
1271785,9,36,-1
1271786,10,36,1
1271787,10,36,-1
1271788,10,36,1
1271789,10,36,-1
1271790,11,36,-1
1271791,10,36,1
1271792,11,36,-1
1271793,9,36,1
1271794,10,36,-1
1271795,10,36,1
1271796,11,36,-1
1271797,11,36,1
1271798,12,36,-1
1271799,12,36,-1
1271800,11,36,1
1271801,11,36,0
1271802,12,36,-1
1271803,9,36,1
1271804,10,36,-1
1271805,10,36,1
1271806,10,36,-1
1271807,11,36,1
1271808,12,36,0
1271809,12,36,-1
1271810,11,36,1
1271811,12,36,-1
1271812,11,36,1
1271813,12,36,-1
1271814,11,36,1
1271815,11,36,-1
1271816,12,36,-1
1271817,11,36,1
1271818,12,36,-1
1271819,13,36,1
1271820,13,36,-1
1271821,13,36,-1
1271822,13,36,1
1271823,13,36,-1
1271824,12,36,1
1271825,11,36,-1
1271826,12,36,1
1271827,10,36,-1
1271828,10,36,1
1271829,11,36,-1
1271830,11,36,1
1271831,11,36,-1
1271832,11,36,-1
1271833,9,36,1
1271834,10,36,-1
1271835,10,36,1
1271836,11,36,-1
1271837,10,36,1
1271838,10,36,0
1271839,11,36,-1
1271840,11,36,1
1271841,11,36,-1
1271842,11,36,1
1271843,11,36,-1
1271844,11,36,1
1271845,11,36,-1
1271846,11,36,1
1271847,11,36,-1
1271848,10,36,-1
1271849,10,36,1
1271850,11,36,-1
1271851,11,36,1
1271852,11,36,-1
1271853,11,36,1
1271854,9,36,-1
1271855,10,36,1
1271856,10,36,-1
1271857,10,36,1
1271858,10,36,-1
1271859,11,36,1
1271860,11,36,-1
1271861,12,36,1
1271862,12,36,0
1271863,11,36,-1
1271864,12,36,1
1271865,9,36,-1
1271866,10,36,1
1271867,11,36,-1
1271868,12,36,1
1271869,12,36,-1
1271870,10,36,-1
1271871,11,36,1
1271872,11,36,-1
1271873,11,36,1
1271874,12,36,-1
1271875,12,36,-1
1271876,11,36,1
1271877,10,36,0
1271878,11,36,-1
1271879,11,36,-1
1271880,11,36,-1
1271881,12,36,2
1271882,10,36,-1
1271883,11,36,1
1271884,12,36,-1
1271885,12,36,1
1271886,12,36,-1
1271887,12,36,1
1271888,12,36,-1
1271889,13,36,1
1271890,13,36,-1
1271891,13,36,-1
1271892,13,36,1
1271893,11,36,-1
1271894,12,36,1
1271895,13,36,-1
1271896,14,36,1
1271897,14,36,-1
1271898,14,36,1
1271899,13,36,-1
1271900,14,36,1
1271901,14,36,-1
1271902,14,36,1
1271903,14,36,-1
1271904,14,36,1
1271905,14,36,-1
1271906,14,36,1
1271907,14,36,-1
1271908,14,36,1
1271909,12,36,-1
1271910,12,36,1
1271911,13,36,-1
1271912,9,36,1
1271913,10,36,-1
1271914,11,36,0
1271915,11,36,-1
1271916,11,36,1
1271917,8,36,-1
1271918,9,36,1
1271919,9,36,-1
1271920,10,36,-1
1271921,10,36,-1
1271922,9,36,1
1271923,10,36,-1
1271924,10,36,1
1271925,10,36,-1
1271926,8,36,-1
1271927,9,36,2
1271928,10,36,-1
1271929,9,36,1
1271930,10,36,0
1271931,10,36,-1
1271932,11,36,1
1271933,10,36,-1
1271934,9,36,-1
1271935,10,36,-1
1271936,11,36,3
1271937,10,36,-1
1271938,10,36,1
1271939,11,36,-1
1271940,11,36,1
1271941,11,36,-1
1271942,10,36,1
1271943,10,36,-1
1271944,11,36,1
1271945,11,36,-1
1271946,10,36,1
1271947,9,36,-1
1271948,10,36,1
1271949,10,36,-1
1271950,10,36,1
1271951,11,36,-1
1271952,10,36,1
1271953,11,36,-1
1271954,9,36,1
1271955,10,36,-1
1271956,10,36,1
1271957,10,36,-1
1271958,11,36,-1
1271959,11,36,1
1271960,12,36,-1
1271961,12,36,1
1271962,10,36,-1
1271963,11,36,1
1271964,11,36,-1
1271965,11,36,1
1271966,12,36,0
1271967,12,36,-1
1271968,12,36,1
1271969,12,36,-1
1271970,9,36,1
1271971,10,36,-1
1271972,10,36,1
1271973,10,36,-1
1271974,10,36,1
1271975,10,36,-1
1271976,10,36,1
1271977,9,36,-1
1271978,10,36,-1
1271979,10,36,1
1271980,11,36,-1
1271981,11,36,1
1271982,10,36,0
1271983,11,36,-1
1271984,11,36,-1
1271985,9,36,1
1271986,10,36,-1
1271987,10,36,-1
1271988,10,36,1
1271989,10,36,-1
1271990,10,36,1
1271991,10,36,-1
1271992,11,36,-1
1271993,12,36,2
1271994,12,36,-1
1271995,12,36,1
1271996,12,36,-1
1271997,12,36,1
1271998,11,36,-1
1271999,11,36,-1
1272000,12,36,-1
1272001,11,36,1
1272002,12,36,-1
1272003,12,36,1
1272004,12,36,-1
1272005,12,36,-1
1272006,13,36,1
1272007,13,36,0
1272008,13,36,-1
1272009,13,36,1
1272010,13,36,-1
1272011,11,36,1
1272012,12,36,-1
1272013,12,36,1
1272014,13,36,-1
1272015,13,36,1
1272016,13,36,-1
1272017,12,36,1
1272018,13,36,-1
1272019,12,36,1
1272020,13,36,-1
1272021,13,36,1
1272022,13,36,-1
1272023,13,36,1
1272024,12,36,-1
1272025,13,36,1
1272026,10,36,-1
1272027,11,36,1
1272028,11,36,-1
1272029,11,36,-1
1272030,11,36,1
1272031,11,36,-1
1272032,11,36,1
1272033,11,36,-1
1272034,11,36,-1
1272035,12,36,1
1272036,12,36,-1
1272037,11,36,1
1272038,10,36,-1
1272039,11,36,1
1272040,11,36,-1
1272041,11,36,1
1272042,12,36,-1
1272043,12,36,1
1272044,13,36,-1
1272045,11,36,1
1272046,12,36,-1
1272047,12,36,1
1272048,13,36,-1
1272049,10,36,-1
1272050,11,36,2
1272051,12,36,-1
1272052,13,36,1
1272053,12,36,-1
1272054,13,36,-1
1272055,13,36,1
1272056,13,36,-1
1272057,10,36,1
1272058,11,36,-1
1272059,12,36,1
1272060,12,36,-1
1272061,13,36,-1
1272062,12,36,1
1272063,12,36,-1
1272064,10,36,1
1272065,11,36,-1
1272066,11,36,-1
1272067,12,36,2
1272068,12,36,-1
1272069,12,36,1
1272070,12,36,-1
1272071,11,36,1
1272072,12,36,-1
1272073,13,36,1
1272074,10,36,-1
1272075,11,36,1
1272076,11,36,-1
1272077,11,36,1
1272078,12,36,-1
1272079,12,36,1
1272080,11,36,0
1272081,12,36,-1
1272082,12,36,1
1272083,13,36,0
1272084,13,36,-1
1272085,12,36,1
1272086,13,36,-1
1272087,14,36,-1
1272088,14,36,1
1272089,12,36,-1
1272090,12,36,1
1272091,13,36,-1
1272092,9,36,-1
1272093,10,36,2
1272094,9,36,0
1272095,10,36,-1
1272096,10,36,1
1272097,11,36,0
1272098,12,36,-1
1272099,11,36,1
1272100,10,36,0
1272101,11,36,-1
1272102,11,36,1
1272103,11,36,-1
1272104,11,36,1
1272105,11,36,-1
1272106,10,36,0
1272107,11,36,-1
1272108,11,36,1
1272109,11,36,0
1272110,11,36,-1
1272111,11,36,1
1272112,11,36,0
1272113,11,36,-1
1272114,11,36,1
1272115,12,36,-1
1272116,12,36,1
1272117,12,36,-1
1272118,12,36,1
1272119,11,36,0
1272120,12,36,-1
1272121,12,36,1
1272122,12,36,0
1272123,13,36,-1
1272124,13,36,1
1272125,13,36,0
1272126,11,36,0
1272127,12,36,-1
1272128,12,36,1
1272129,12,36,0
1272130,12,36,-1
1272131,13,36,1
1272132,12,36,-1
1272133,11,36,1
1272134,12,36,0
1272135,12,36,-1
1272136,13,36,1
1272137,13,36,0
1272138,14,36,-1
1272139,13,36,1
1272140,14,36,0
1272141,14,36,0
1272142,14,36,-1
1272143,15,36,1
1272144,13,36,-1
1272145,14,36,-1
1272146,14,36,1
1272147,14,36,-1
1272148,15,36,1
1272149,12,36,-1
1272150,13,36,1
1272151,14,36,-1
1272152,14,36,1
1272153,13,36,-1
1272154,14,36,1
1272155,13,36,-1
1272156,14,36,1
1272157,9,36,-1
1272158,10,36,1
1272159,8,36,-1
1272160,9,36,1
1272161,9,36,-1
1272162,10,36,1
1272163,9,36,-1
1272164,10,36,1
1272165,9,36,0
1272166,10,36,-1
1272167,10,36,-1
1272168,10,36,1
1272169,10,36,0
1272170,9,36,-1
1272171,9,36,1
1272172,10,36,-1
1272173,11,36,-1
1272174,10,36,1
1272175,11,36,0
1272176,11,36,-1
1272177,10,36,-1
1272178,11,36,1
1272179,11,36,-1
1272180,11,36,1
1272181,12,36,-1
1272182,11,36,1
1272183,10,36,-1
1272184,11,36,1
1272185,12,36,0
1272186,12,36,0
1272187,12,36,0
1272188,12,36,0
1272189,10,36,0
1272190,11,36,0
1272191,11,36,-1
1272192,10,36,-1
1272193,11,36,2
1272194,11,36,-1
1272195,9,36,1
1272196,10,36,0
1272197,10,36,-1
1272198,10,36,1
1272199,11,36,0
1272200,10,36,0
1272201,11,36,0
1272202,10,36,0
1272203,10,36,0
1272204,11,36,0
1272205,10,36,-1
1272206,11,36,0
1272207,11,36,0
1272208,11,36,0
1272209,11,36,0
1272210,12,36,0
1272211,10,36,-1
1272212,11,36,1
1272213,11,36,1
1272214,10,36,0
1272215,11,36,-1
1272216,12,36,0
1272217,12,36,-1
1272218,10,36,1
1272219,11,36,1
1272220,11,36,0
1272221,11,36,0
1272222,8,36,0
1272223,9,36,0
1272224,9,36,-1
1272225,10,36,1
1272226,9,36,0
1272227,10,36,0
1272228,9,36,0
1272229,10,36,-1
1272230,10,36,0
1272231,10,36,0
1272232,11,36,0
1272233,11,36,-1
1272234,11,36,0
1272235,11,36,-1
1272236,10,36,1
1272237,11,36,1
1272238,11,36,0
1272239,11,36,-1
1272240,12,36,0
1272241,12,36,0
1272242,12,36,0
1272243,12,36,-1
1272244,10,36,0
1272245,10,36,-1
1272246,11,36,1
1272247,9,36,-1
1272248,10,36,0
1272249,9,36,0
1272250,10,36,-1
1272251,10,36,1
1272252,10,36,0
1272253,11,36,-1
1272254,11,36,0
1272255,11,36,0
1272256,11,36,0
1272257,10,36,0
1272258,10,36,0
1272259,10,36,0
1272260,10,36,-1
1272261,11,36,0
1272262,11,36,-1
1272263,10,36,0
1272264,11,36,0
1272265,12,36,0
1272266,12,36,-1
1272267,13,36,0
1272268,13,36,0
1272269,12,36,0
1272270,10,36,0
1272271,11,36,0
1272272,6,36,-1
1272273,7,36,0
